Date/time,TEMP [C],Relative humidity,PM1 [ug/m3],PM2.5 [ug/m3],PM10 [ug/m3]
2021-04-29 15:15:15+02:00,17.2,17.2,6.38,7.05,7.05
2021-04-29 15:20:15+02:00,17.2,17.2,4.31,5.47,6.28
2021-04-29 15:25:17+02:00,17.4,17.4,3.48,5.28,6.9
2021-04-29 15:30:15+02:00,17.4,17.4,3.53,3.9,3.9
2021-04-29 15:35:17+02:00,19.2,19.2,4.1,4.53,4.53
2021-04-29 15:40:17+02:00,18.3,18.3,5.63,8.02,10.07
2021-04-29 15:45:14+02:00,18.3,18.3,4.72,5.22,5.22
2021-04-29 15:50:14+02:00,18.3,18.3,6.29,6.95,6.95
2021-04-29 15:55:14+02:00,18.9,18.9,2.53,3.35,3.97
2021-04-29 16:00:15+02:00,18.6,18.6,5.71,9.0,12.05
2021-04-29 16:05:15+02:00,18.2,18.2,4.33,5.65,6.64
2021-04-29 16:10:14+02:00,18.1,18.1,4.18,4.62,4.62
2021-04-29 16:15:14+02:00,17.2,17.2,4.29,5.8,7.01
2021-04-29 16:20:14+02:00,16.7,16.7,7.07,8.79,9.91
2021-04-29 16:25:14+02:00,15.7,15.7,6.08,11.03,15.93
2021-04-29 16:30:14+02:00,15.6,15.6,6.67,9.16,11.21
2021-04-29 16:35:15+02:00,15.3,15.3,3.5,3.87,3.87
2021-04-29 16:40:14+02:00,14.7,14.7,3.26,3.61,3.61
2021-04-29 16:50:14+02:00,14.1,14.1,5.81,6.43,6.43
2021-04-29 16:55:14+02:00,14.1,14.1,7.51,11.25,14.59
2021-04-29 17:00:15+02:00,13.9,13.9,3.86,4.26,4.26
2021-04-29 17:05:14+02:00,14.0,14.0,8.36,9.24,9.24
2021-04-29 17:10:14+02:00,14.5,14.5,6.04,7.94,9.38
2021-04-29 17:15:14+02:00,14.0,14.0,4.68,5.18,5.18
2021-04-29 17:20:14+02:00,13.6,13.6,5.04,7.57,9.85
2021-04-29 17:25:15+02:00,13.7,13.7,7.56,8.36,8.36
2021-04-29 17:30:15+02:00,13.4,13.4,7.5,8.33,8.38
2021-04-29 17:35:14+02:00,13.2,13.2,6.37,9.56,12.42
2021-04-29 17:40:14+02:00,13.7,13.7,8.2,9.9,10.86
2021-04-29 17:45:15+02:00,12.9,12.9,6.9,7.63,7.63
2021-04-29 17:50:15+02:00,13.0,13.0,5.32,5.88,5.88
2021-04-29 17:55:14+02:00,13.2,13.2,6.67,8.57,9.93
2021-04-29 18:00:14+02:00,13.5,13.5,8.38,10.63,12.18
2021-04-29 18:05:15+02:00,13.4,13.4,5.81,6.42,6.42
2021-04-29 18:10:16+02:00,13.4,13.4,10.01,17.98,25.84
2021-04-29 18:15:14+02:00,13.3,13.3,5.54,7.83,9.78
2021-04-29 18:20:14+02:00,13.2,13.2,4.91,5.42,5.42
2021-04-29 18:25:14+02:00,13.0,13.0,2.62,3.8,4.82
2021-04-29 18:30:14+02:00,12.7,12.7,2.03,2.75,3.31
2021-04-29 18:35:15+02:00,12.7,12.7,3.61,4.67,5.45
2021-04-29 18:40:14+02:00,12.6,12.6,5.69,6.29,6.29
2021-04-29 18:45:14+02:00,12.5,12.5,4.64,5.13,5.13
2021-04-29 18:50:14+02:00,12.3,12.3,3.12,4.08,4.8
2021-04-29 18:55:15+02:00,12.2,12.2,5.25,5.81,5.81
2021-04-29 19:00:15+02:00,11.9,11.9,6.67,8.99,10.83
2021-04-29 19:05:15+02:00,11.8,11.8,5.98,6.61,6.61
2021-04-29 19:10:15+02:00,11.7,11.7,6.62,8.23,9.26
2021-04-29 19:15:14+02:00,11.5,11.5,5.82,6.52,6.62
2021-04-29 19:20:14+02:00,11.5,11.5,5.02,5.55,5.55
2021-04-29 19:25:14+02:00,11.5,11.5,6.25,6.91,6.91
2021-04-29 19:30:15+02:00,11.4,11.4,7.96,10.41,12.24
2021-04-29 19:35:15+02:00,11.4,11.4,5.43,6.52,7.11
2021-04-29 19:40:17+02:00,11.3,11.3,7.75,11.72,15.32
2021-04-29 19:45:15+02:00,11.3,11.3,8.28,9.71,10.34
2021-04-29 19:50:15+02:00,11.2,11.2,6.55,8.09,9.05
2021-04-29 19:55:14+02:00,11.3,11.3,8.88,13.17,16.98
2021-04-29 20:00:14+02:00,11.2,11.2,8.32,10.36,11.68
2021-04-29 20:05:14+02:00,11.1,11.1,6.52,12.31,18.11
2021-04-29 20:10:15+02:00,11.6,11.6,9.82,12.44,14.25
2021-04-29 20:15:15+02:00,11.2,11.2,6.98,7.72,7.72
2021-04-29 20:20:15+02:00,11.0,11.0,4.32,5.65,6.65
2021-04-29 20:25:14+02:00,10.9,10.9,5.79,7.81,9.43
2021-04-29 20:30:14+02:00,10.8,10.8,8.46,10.88,12.63
2021-04-29 20:35:14+02:00,10.7,10.7,6.35,9.42,12.14
2021-04-29 20:40:20+02:00,10.7,10.7,10.22,11.3,11.3
2021-04-29 20:45:15+02:00,10.7,10.7,5.91,7.27,8.1
2021-04-29 20:50:14+02:00,10.6,10.6,5.3,5.86,5.86
2021-04-29 20:55:14+02:00,10.5,10.5,7.84,10.86,13.37
2021-04-29 21:00:19+02:00,10.5,10.5,3.98,6.37,8.61
2021-04-29 21:05:14+02:00,10.5,10.5,2.42,2.68,2.68
2021-04-29 21:10:15+02:00,10.5,10.5,3.17,4.25,5.1
2021-04-29 21:15:15+02:00,10.4,10.4,5.57,7.99,10.08
2021-04-29 21:20:14+02:00,10.4,10.4,4.97,7.64,10.08
2021-04-29 21:25:14+02:00,10.4,10.4,1.36,1.51,1.51
2021-04-29 21:30:14+02:00,10.3,10.3,5.69,6.29,6.29
2021-04-29 21:35:15+02:00,10.4,10.4,4.01,4.43,4.43
2021-04-29 21:40:15+02:00,10.4,10.4,2.75,4.44,6.02
2021-04-29 21:45:14+02:00,10.4,10.4,3.21,4.97,6.6
2021-04-29 21:50:14+02:00,10.4,10.4,3.62,4.71,5.51
2021-04-29 21:55:17+02:00,10.4,10.4,3.73,5.21,6.44
2021-04-29 22:00:14+02:00,10.4,10.4,3.56,4.26,4.62
2021-04-29 22:05:14+02:00,10.4,10.4,3.49,3.86,3.86
2021-04-29 22:10:14+02:00,10.3,10.3,3.43,5.41,7.25
2021-04-29 22:15:15+02:00,10.3,10.3,5.7,9.06,12.19
2021-04-29 22:20:17+02:00,10.3,10.3,3.79,4.19,4.19
2021-04-29 22:25:14+02:00,10.3,10.3,3.02,3.34,3.34
2021-04-29 22:30:15+02:00,10.2,10.2,3.57,4.14,4.36
2021-04-29 22:35:15+02:00,10.3,10.3,4.79,8.85,12.89
2021-04-29 22:40:14+02:00,10.4,10.4,2.09,3.19,4.19
2021-04-29 22:45:14+02:00,10.3,10.3,2.45,2.71,2.71
2021-04-29 22:50:14+02:00,10.4,10.4,5.17,5.72,5.72
2021-04-29 22:55:15+02:00,10.4,10.4,6.29,12.11,17.97
2021-04-29 23:00:15+02:00,10.4,10.4,2.91,3.22,3.22
2021-04-29 23:05:14+02:00,10.3,10.3,4.74,5.89,6.62
2021-04-29 23:10:14+02:00,10.4,10.4,2.92,3.23,3.23
2021-04-29 23:15:14+02:00,10.4,10.4,3.04,3.36,3.36
2021-04-29 23:20:14+02:00,10.4,10.4,2.84,3.14,3.14
2021-04-29 23:25:15+02:00,10.3,10.3,3.13,3.46,3.46
2021-04-29 23:30:15+02:00,10.3,10.3,5.71,6.31,6.31
2021-04-29 23:35:14+02:00,10.3,10.3,1.99,2.2,2.2
2021-04-29 23:40:14+02:00,10.3,10.3,3.06,3.39,3.39
2021-04-29 23:45:17+02:00,9.9,9.9,4.27,7.4,10.44
2021-04-29 23:50:14+02:00,9.9,9.9,5.98,7.32,8.12
2021-04-29 23:55:14+02:00,9.8,9.8,6.33,6.99,6.99
2021-04-30 00:00:14+02:00,9.8,9.8,3.65,4.03,4.03
2021-04-30 00:05:15+02:00,9.8,9.8,9.45,12.02,13.81
2021-04-30 00:10:15+02:00,9.8,9.8,6.78,11.6,16.27
2021-04-30 00:15:17+02:00,9.9,9.9,4.56,6.41,7.96
2021-04-30 00:20:14+02:00,10.0,10.0,9.97,11.02,11.02
2021-04-30 00:25:15+02:00,10.1,10.1,8.19,9.05,9.05
2021-04-30 00:30:15+02:00,10.1,10.1,5.12,6.0,6.39
2021-04-30 00:35:17+02:00,10.2,10.2,9.5,11.18,11.95
2021-04-30 00:40:15+02:00,10.1,10.1,8.2,12.04,15.42
2021-04-30 00:45:17+02:00,10.1,10.1,5.98,7.23,7.94
2021-04-30 00:50:15+02:00,10.1,10.1,5.89,9.3,12.47
2021-04-30 00:55:15+02:00,10.0,10.0,6.59,7.92,8.65
2021-04-30 01:00:17+02:00,10.1,10.1,6.05,6.69,6.69
2021-04-30 01:05:15+02:00,10.0,10.0,4.04,6.88,9.62
2021-04-30 01:10:15+02:00,10.1,10.1,6.2,6.85,6.85
2021-04-30 01:15:14+02:00,10.2,10.2,7.22,9.86,11.99
2021-04-30 01:20:14+02:00,10.1,10.1,5.61,8.28,10.63
2021-04-30 01:30:14+02:00,10.1,10.1,6.23,9.33,12.11
2021-04-30 01:35:14+02:00,10.1,10.1,3.72,4.94,5.87
2021-04-30 01:40:15+02:00,10.0,10.0,5.0,6.18,6.92
2021-04-30 01:45:15+02:00,9.9,9.9,5.3,8.48,11.45
2021-04-30 01:50:17+02:00,9.8,9.8,11.35,12.54,12.54
2021-04-30 01:55:15+02:00,9.8,9.8,4.09,4.52,4.52
2021-04-30 02:00:14+02:00,9.8,9.8,5.44,6.01,6.01
2021-04-30 02:05:14+02:00,9.7,9.7,5.06,7.17,8.97
2021-04-30 02:10:14+02:00,9.7,9.7,7.5,8.62,8.99
2021-04-30 02:15:15+02:00,9.8,9.8,5.0,6.98,8.63
2021-04-30 02:20:15+02:00,9.7,9.7,6.88,10.03,12.78
2021-04-30 02:25:14+02:00,9.8,9.8,4.7,5.19,5.19
2021-04-30 02:30:14+02:00,9.8,9.8,6.6,8.18,9.19
2021-04-30 02:35:15+02:00,9.8,9.8,3.86,8.43,13.16
2021-04-30 02:40:15+02:00,9.8,9.8,6.81,9.96,12.73
2021-04-30 02:45:14+02:00,9.8,9.8,5.73,8.89,11.8
2021-04-30 02:50:14+02:00,9.7,9.7,3.39,5.77,8.08
2021-04-30 02:55:14+02:00,9.6,9.6,5.25,5.8,5.8
2021-04-30 03:00:17+02:00,9.5,9.5,4.18,6.58,8.81
2021-04-30 03:05:14+02:00,9.6,9.6,4.77,7.17,9.33
2021-04-30 03:10:15+02:00,9.5,9.5,8.23,9.42,9.79
2021-04-30 03:20:15+02:00,9.4,9.4,4.97,7.22,9.17
2021-04-30 03:25:15+02:00,9.3,9.3,8.13,8.99,8.99
2021-04-30 03:30:15+02:00,9.2,9.2,4.39,5.89,7.07
2021-04-30 03:35:14+02:00,9.2,9.2,7.4,12.78,18.01
2021-04-30 03:40:14+02:00,9.1,9.1,5.34,6.65,7.49
2021-04-30 03:45:14+02:00,9.0,9.0,9.08,10.03,10.03
2021-04-30 03:50:15+02:00,8.9,8.9,6.83,9.55,11.83
2021-04-30 03:55:14+02:00,8.9,8.9,5.6,7.26,8.48
2021-04-30 04:00:14+02:00,8.9,8.9,5.38,6.1,6.27
2021-04-30 04:05:14+02:00,9.0,9.0,6.29,10.2,13.89
2021-04-30 04:10:14+02:00,8.9,8.9,9.69,10.71,10.71
2021-04-30 04:15:14+02:00,8.8,8.8,5.08,6.9,8.35
2021-04-30 04:20:14+02:00,8.9,8.9,5.12,6.56,7.59
2021-04-30 04:25:14+02:00,8.9,8.9,11.99,16.2,19.56
2021-04-30 04:30:15+02:00,8.9,8.9,11.08,15.89,20.03
2021-04-30 04:35:15+02:00,8.9,8.9,4.71,5.2,5.2
2021-04-30 04:40:15+02:00,8.8,8.8,8.04,8.89,8.89
2021-04-30 04:45:17+02:00,8.6,8.6,7.96,10.72,12.9
2021-04-30 04:50:15+02:00,8.6,8.6,6.32,6.99,6.99
2021-04-30 04:55:15+02:00,8.7,8.7,6.75,8.31,9.28
2021-04-30 05:00:14+02:00,8.7,8.7,6.87,7.59,7.59
2021-04-30 05:05:14+02:00,8.8,8.8,11.66,14.67,16.69
2021-04-30 05:10:14+02:00,8.8,8.8,7.24,8.0,8.0
2021-04-30 05:15:15+02:00,8.8,8.8,9.06,10.01,10.01
2021-04-30 05:20:15+02:00,8.8,8.8,6.36,7.03,7.03
2021-04-30 05:25:14+02:00,8.8,8.8,6.4,7.07,7.07
2021-04-30 05:30:14+02:00,8.7,8.7,8.3,10.18,11.34
2021-04-30 05:35:17+02:00,8.6,8.6,6.56,9.1,11.2
2021-04-30 05:40:14+02:00,8.6,8.6,8.52,13.22,17.55
2021-04-30 05:50:14+02:00,8.4,8.4,9.35,13.46,17.01
2021-04-30 05:55:17+02:00,8.5,8.5,11.9,13.16,13.16
2021-04-30 06:00:14+02:00,8.5,8.5,5.94,7.78,9.15
2021-04-30 06:05:14+02:00,8.6,8.6,7.61,10.34,12.54
2021-04-30 06:10:15+02:00,8.6,8.6,9.96,12.02,13.16
2021-04-30 06:15:15+02:00,8.6,8.6,9.86,10.9,10.9
2021-04-30 06:20:15+02:00,8.6,8.6,11.37,15.56,18.95
2021-04-30 06:25:14+02:00,8.7,8.7,9.61,11.76,13.05
2021-04-30 06:30:14+02:00,8.8,8.8,9.62,11.65,12.8
2021-04-30 06:35:14+02:00,8.9,8.9,6.03,7.4,8.25
2021-04-30 06:40:15+02:00,9.0,9.0,7.2,7.95,7.95
2021-04-30 06:45:15+02:00,9.2,9.2,12.65,13.98,13.98
2021-04-30 06:50:14+02:00,9.2,9.2,8.44,11.04,12.99
2021-04-30 06:55:14+02:00,9.3,9.3,7.91,9.44,10.24
2021-04-30 07:00:15+02:00,9.3,9.3,8.01,14.95,21.87
2021-04-30 07:05:20+02:00,9.1,9.1,10.94,14.37,16.96
2021-04-30 07:10:17+02:00,9.3,9.3,13.18,14.56,14.56
2021-04-30 07:15:15+02:00,9.3,9.3,17.05,19.48,20.19
2021-04-30 07:20:17+02:00,9.6,9.6,8.67,11.62,13.95
2021-04-30 07:25:15+02:00,9.6,9.6,7.46,10.18,12.37
2021-04-30 07:30:15+02:00,9.6,9.6,6.15,8.26,9.94
2021-04-30 07:35:15+02:00,9.7,9.7,6.57,7.26,7.26
2021-04-30 07:40:14+02:00,9.8,9.8,7.77,8.59,8.59
2021-04-30 07:45:14+02:00,9.9,9.9,10.9,14.65,17.61
2021-04-30 07:50:16+02:00,9.7,9.7,12.23,14.6,15.83
2021-04-30 07:55:14+02:00,9.7,9.7,11.06,12.22,12.22
2021-04-30 08:00:14+02:00,9.9,9.9,11.98,13.24,13.24
2021-04-30 08:05:15+02:00,10.1,10.1,15.22,16.82,16.82
2021-04-30 08:10:20+02:00,10.3,10.3,8.16,9.02,9.02
2021-04-30 08:15:14+02:00,10.3,10.3,7.91,10.17,11.8
2021-04-30 08:20:17+02:00,10.4,10.4,13.0,16.2,18.29
2021-04-30 08:25:15+02:00,10.4,10.4,8.99,13.18,16.87
2021-04-30 08:30:15+02:00,10.8,10.8,8.44,9.94,10.63
2021-04-30 08:35:14+02:00,11.2,11.2,7.33,9.14,10.32
2021-04-30 08:40:17+02:00,11.2,11.2,7.06,7.81,7.81
2021-04-30 08:45:19+02:00,10.8,10.8,9.98,13.79,16.93
2021-04-30 08:50:14+02:00,10.8,10.8,10.68,12.98,14.32
2021-04-30 08:55:16+02:00,11.3,11.3,11.51,12.73,12.73
2021-04-30 09:00:17+02:00,12.2,12.2,7.78,12.03,15.93
2021-04-30 09:05:15+02:00,12.2,12.2,6.83,7.55,7.55
2021-04-30 09:10:14+02:00,12.2,12.2,12.03,13.3,13.3
2021-04-30 09:15:14+02:00,11.6,11.6,7.39,9.59,11.2
2021-04-30 09:20:14+02:00,11.3,11.3,8.23,9.78,10.56
2021-04-30 09:25:17+02:00,11.7,11.7,7.19,8.83,9.83
2021-04-30 09:30:14+02:00,11.7,11.7,8.06,10.74,12.81
2021-04-30 09:35:15+02:00,12.2,12.2,11.0,14.81,17.82
2021-04-30 09:40:15+02:00,12.8,12.8,11.91,14.97,17.03
2021-04-30 09:45:14+02:00,11.8,11.8,10.36,11.45,11.45
2021-04-30 09:50:14+02:00,12.2,12.2,12.83,17.81,21.92
2021-04-30 09:55:14+02:00,12.2,12.2,11.97,15.67,18.44
2021-04-30 10:00:15+02:00,12.4,12.4,11.44,12.64,12.64
2021-04-30 10:05:14+02:00,12.7,12.7,6.78,8.36,9.35
2021-04-30 10:10:14+02:00,13.3,13.3,7.78,11.98,15.81
2021-04-30 10:15:14+02:00,13.5,13.5,9.87,14.26,18.07
2021-04-30 10:20:14+02:00,13.2,13.2,13.6,22.21,30.36
2021-04-30 10:25:15+02:00,13.0,13.0,5.17,6.42,7.23
2021-04-30 10:30:14+02:00,13.6,13.6,13.36,23.2,32.78
2021-04-30 10:35:14+02:00,13.6,13.6,13.19,15.47,16.5
2021-04-30 10:40:14+02:00,13.7,13.7,11.99,13.25,13.25
2021-04-30 10:45:15+02:00,13.2,13.2,11.73,13.54,14.19
2021-04-30 10:50:15+02:00,13.7,13.7,8.04,11.09,13.6
2021-04-30 10:55:16+02:00,13.6,13.6,12.95,18.94,24.19
2021-04-30 11:00:14+02:00,13.9,13.9,9.38,13.35,16.74
2021-04-30 11:05:14+02:00,14.2,14.2,13.21,17.95,21.77
2021-04-30 11:10:15+02:00,14.1,14.1,8.27,14.83,21.29
2021-04-30 11:15:15+02:00,14.4,14.4,7.2,8.87,9.91
2021-04-30 11:20:15+02:00,14.7,14.7,9.31,10.29,10.29
2021-04-30 11:25:14+02:00,15.2,15.2,7.75,10.66,13.04
2021-04-30 11:30:19+02:00,15.4,15.4,9.92,10.96,10.96
2021-04-30 11:35:14+02:00,15.4,15.4,15.47,17.58,18.12
2021-04-30 11:40:15+02:00,16.2,16.2,6.79,11.24,15.48
2021-04-30 11:45:14+02:00,15.9,15.9,12.65,13.98,13.98
2021-04-30 11:50:14+02:00,15.4,15.4,10.97,12.13,12.13
2021-04-30 11:55:14+02:00,16.5,16.5,9.93,10.98,10.98
2021-04-30 12:00:15+02:00,17.0,17.0,5.08,6.92,8.41
2021-04-30 12:05:15+02:00,16.4,16.4,9.46,13.89,17.81
2021-04-30 12:10:14+02:00,17.1,17.1,8.48,10.96,12.76
2021-04-30 12:15:14+02:00,17.0,17.0,9.86,13.34,16.13
2021-04-30 12:20:14+02:00,17.5,17.5,13.5,18.49,22.55
2021-04-30 12:25:15+02:00,16.4,16.4,8.24,9.11,9.11
2021-04-30 12:30:14+02:00,17.4,17.4,13.65,15.08,15.08
2021-04-30 12:35:14+02:00,17.9,17.9,9.76,10.79,10.79
2021-04-30 12:40:14+02:00,18.8,18.8,7.4,9.92,11.89
2021-04-30 12:45:15+02:00,18.1,18.1,7.68,9.36,10.35
2021-04-30 12:50:15+02:00,16.9,16.9,6.05,7.29,7.99
2021-04-30 12:55:14+02:00,16.5,16.5,7.84,10.99,13.63
2021-04-30 13:00:19+02:00,16.5,16.5,7.87,8.7,8.7
2021-04-30 13:05:14+02:00,16.5,16.5,8.28,9.62,10.16
2021-04-30 13:10:15+02:00,16.4,16.4,10.94,12.5,12.95
2021-04-30 13:15:15+02:00,16.5,16.5,8.43,10.49,11.82
2021-04-30 13:20:15+02:00,16.5,16.5,10.35,12.42,13.54
2021-04-30 13:25:14+02:00,15.6,15.6,13.35,14.75,14.75
2021-04-30 13:30:14+02:00,16.0,16.0,11.99,15.13,17.25
2021-04-30 13:35:15+02:00,16.2,16.2,15.47,17.1,17.1
2021-04-30 13:40:15+02:00,16.8,16.8,11.55,12.76,12.76
2021-04-30 13:45:14+02:00,16.1,16.1,14.68,16.95,17.77
2021-04-30 13:50:14+02:00,14.8,14.8,13.66,17.51,20.26
2021-04-30 13:55:15+02:00,14.7,14.7,15.11,17.62,18.67
2021-04-30 14:00:15+02:00,15.4,15.4,12.15,15.42,17.69
2021-04-30 14:05:14+02:00,14.9,14.9,14.92,18.4,20.57
2021-04-30 14:10:14+02:00,15.2,15.2,9.31,10.29,10.29
2021-04-30 14:15:14+02:00,14.6,14.6,14.89,16.46,16.46
2021-04-30 14:20:14+02:00,13.8,13.8,14.33,17.24,18.82
2021-04-30 14:25:15+02:00,13.5,13.5,12.26,13.55,13.55
2021-04-30 14:30:14+02:00,13.0,13.0,16.0,19.64,21.87
2021-04-30 14:35:14+02:00,12.2,12.2,14.64,20.1,24.56
2021-04-30 14:40:14+02:00,12.1,12.1,13.93,18.6,22.24
2021-04-30 14:45:14+02:00,12.0,12.0,14.84,16.4,16.4
2021-04-30 14:50:15+02:00,11.3,11.3,14.63,19.89,24.13
2021-04-30 14:55:15+02:00,11.2,11.2,10.07,12.47,13.99
2021-04-30 15:00:15+02:00,11.3,11.3,11.84,14.02,15.08
2021-04-30 15:05:15+02:00,10.3,10.3,13.45,14.87,14.87
2021-04-30 15:10:14+02:00,9.7,9.7,21.08,27.0,31.21
2021-04-30 15:15:14+02:00,9.1,9.1,8.57,10.43,11.51
2021-04-30 15:20:14+02:00,8.4,8.4,10.39,13.92,16.69
2021-04-30 15:25:15+02:00,8.4,8.4,9.17,11.59,13.24
2021-04-30 15:30:17+02:00,8.0,8.0,13.76,17.37,19.83
2021-04-30 15:35:14+02:00,7.9,7.9,11.8,13.04,13.04
2021-04-30 15:40:15+02:00,8.0,8.0,11.4,14.06,15.73
2021-04-30 15:45:14+02:00,8.1,8.1,8.44,11.57,14.11
2021-04-30 15:50:15+02:00,8.2,8.2,15.35,20.96,25.5
2021-04-30 15:55:14+02:00,8.7,8.7,10.81,12.92,14.03
2021-04-30 16:00:17+02:00,7.7,7.7,12.94,15.92,17.76
2021-04-30 16:05:15+02:00,7.7,7.7,8.27,11.01,13.13
2021-04-30 16:10:15+02:00,7.6,7.6,12.31,17.66,22.26
2021-04-30 16:15:14+02:00,7.9,7.9,7.59,8.78,9.22
2021-04-30 16:20:14+02:00,7.7,7.7,5.73,6.34,6.34
2021-04-30 16:25:14+02:00,8.0,8.0,10.63,12.59,13.55
2021-04-30 16:30:14+02:00,7.9,7.9,14.85,20.75,25.68
2021-04-30 16:35:15+02:00,8.0,8.0,17.43,20.93,22.82
2021-04-30 16:40:15+02:00,7.7,7.7,7.42,10.0,12.04
2021-04-30 16:45:15+02:00,7.9,7.9,13.23,15.45,16.39
2021-04-30 16:50:14+02:00,7.9,7.9,7.42,8.2,8.2
2021-04-30 16:55:14+02:00,7.6,7.6,7.5,8.3,8.3
2021-04-30 17:00:14+02:00,7.4,7.4,6.27,6.93,6.93
2021-04-30 17:05:15+02:00,7.6,7.6,10.1,12.16,13.29
2021-04-30 17:10:14+02:00,7.8,7.8,10.02,11.08,11.08
2021-04-30 17:15:17+02:00,8.2,8.2,8.93,10.81,11.89
2021-04-30 17:20:17+02:00,7.8,7.8,5.0,6.06,6.67
2021-04-30 17:25:14+02:00,7.8,7.8,9.78,14.04,17.71
2021-04-30 17:30:20+02:00,7.5,7.5,5.3,5.86,5.86
2021-04-30 17:35:15+02:00,7.1,7.1,6.15,10.64,15.01
2021-04-30 17:40:14+02:00,7.0,7.0,5.01,5.54,5.54
2021-04-30 17:45:14+02:00,6.7,6.7,7.67,14.15,20.6
2021-04-30 17:50:15+02:00,6.2,6.2,24.71,27.31,27.31
2021-04-30 17:55:15+02:00,6.3,6.3,4.76,5.26,5.26
2021-04-30 18:00:14+02:00,6.2,6.2,4.21,5.07,5.54
2021-04-30 18:05:14+02:00,6.5,6.5,5.07,7.51,9.66
2021-04-30 18:10:14+02:00,6.4,6.4,9.04,10.0,10.0
2021-04-30 18:15:15+02:00,6.8,6.8,5.59,6.18,6.18
2021-04-30 18:20:15+02:00,7.0,7.0,8.42,10.63,12.13
2021-04-30 18:25:15+02:00,6.8,6.8,9.35,13.43,16.94
2021-04-30 18:30:14+02:00,6.8,6.8,7.27,8.7,9.47
2021-04-30 18:35:14+02:00,6.6,6.6,11.72,13.47,14.06
2021-04-30 18:40:15+02:00,6.8,6.8,6.66,8.06,8.87
2021-04-30 18:45:15+02:00,6.7,6.7,8.21,9.46,9.89
2021-04-30 18:50:14+02:00,6.7,6.7,7.22,8.55,9.19
2021-04-30 18:55:14+02:00,6.2,6.2,9.54,12.01,13.66
2021-04-30 19:00:14+02:00,6.4,6.4,9.71,10.73,10.73
2021-04-30 19:05:14+02:00,6.3,6.3,5.03,6.39,7.34
2021-04-30 19:10:15+02:00,6.3,6.3,9.78,10.81,10.81
2021-04-30 19:15:14+02:00,6.0,6.0,8.72,9.64,9.64
2021-04-30 19:20:14+02:00,5.9,5.9,10.29,12.36,13.49
2021-04-30 19:25:14+02:00,6.1,6.1,8.66,12.75,16.37
2021-04-30 19:30:14+02:00,5.8,5.8,13.99,17.89,20.66
2021-04-30 19:35:15+02:00,5.8,5.8,9.96,11.01,11.01
2021-04-30 19:40:17+02:00,5.8,5.8,8.92,10.08,10.32
2021-04-30 19:45:15+02:00,5.9,5.9,13.27,16.78,19.17
2021-04-30 19:50:14+02:00,5.9,5.9,11.46,14.55,16.7
2021-04-30 19:55:14+02:00,6.1,6.1,13.52,15.85,16.88
2021-04-30 20:00:14+02:00,6.1,6.1,9.55,10.89,11.28
2021-04-30 20:05:15+02:00,5.8,5.8,12.26,15.4,17.51
2021-04-30 20:10:15+02:00,6.0,6.0,16.98,19.9,21.2
2021-04-30 20:15:14+02:00,6.2,6.2,10.87,13.96,16.16
2021-04-30 20:20:52+02:00,,,25.25,34.29,41.54
2021-04-30 20:25:14+02:00,6.0,6.0,12.91,15.22,16.31
2021-04-30 20:30:52+02:00,,,27.43,31.99,33.89
2021-04-30 20:35:32+02:00,6.1,6.1,10.86,14.07,16.42
2021-04-30 20:40:15+02:00,6.1,6.1,9.03,11.23,12.66
2021-04-30 20:45:48+02:00,6.2,6.2,14.63,18.2,20.51
2021-04-30 20:50:52+02:00,,,14.46,21.09,26.89
2021-04-30 20:55:37+02:00,6.4,6.4,14.11,19.14,23.16
2021-04-30 21:00:14+02:00,6.0,6.0,7.52,8.31,8.31
2021-04-30 21:05:49+02:00,6.0,6.0,8.58,9.48,9.48
2021-04-30 21:10:17+02:00,5.9,5.9,10.42,17.39,24.07
2021-04-30 21:15:52+02:00,,,17.19,25.35,32.56
2021-04-30 21:20:51+02:00,,,8.18,9.04,9.04
2021-04-30 21:25:52+02:00,,,12.14,19.76,26.96
2021-04-30 21:30:30+02:00,0.0,0.0,6.76,7.47,7.47
2021-04-30 21:35:52+02:00,,,10.95,17.34,23.29
2021-04-30 21:40:27+02:00,6.1,6.1,8.83,9.76,9.76
2021-04-30 21:45:51+02:00,,,10.79,12.61,13.38
2021-04-30 21:50:34+02:00,6.0,6.0,7.32,9.64,11.39
2021-04-30 21:55:32+02:00,5.9,5.9,7.06,11.24,15.15
2021-04-30 22:00:15+02:00,5.8,5.8,16.91,33.84,51.06
2021-04-30 22:05:17+02:00,5.8,5.8,14.12,22.32,29.96
2021-04-30 22:10:15+02:00,5.8,5.8,16.52,25.92,34.63
2021-04-30 22:15:15+02:00,6.2,6.2,18.43,21.46,22.71
2021-04-30 22:20:15+02:00,6.0,6.0,12.12,16.06,19.08
2021-04-30 22:25:14+02:00,0.0,0.0,13.26,25.69,38.22
2021-04-30 22:30:52+02:00,,,10.11,12.35,13.69
2021-04-30 22:35:52+02:00,,,19.08,39.12,59.61
2021-04-30 22:40:17+02:00,5.7,5.7,22.62,34.29,44.85
2021-04-30 22:45:14+02:00,5.8,5.8,11.18,14.72,17.41
2021-04-30 22:50:15+02:00,5.8,5.8,27.13,58.38,90.66
2021-04-30 22:55:16+02:00,6.1,6.1,22.14,40.75,59.25
2021-04-30 23:00:14+02:00,6.2,6.2,17.98,30.52,42.61
