Date/time,PM10 [ug/m3],PM2.5 [ug/m3],TEMP [C]
2021-04-30 13:40:00+02:00,19.23333333333333,14.2,13.866667
2021-04-30 13:45:00+02:00,18.9625,14.275,13.55
2021-04-30 13:50:00+02:00,18.691666666666666,14.35,13.233334
2021-04-30 13:55:00+02:00,18.42083333333333,14.425,12.916667
2021-04-30 14:00:00+02:00,18.15,14.5,12.6
2021-04-30 14:05:00+02:00,17.879166666666666,14.058333333333334,12.366667
2021-04-30 14:10:00+02:00,17.60833333333333,13.616666666666667,12.133333
2021-04-30 14:15:00+02:00,17.3375,13.175,11.900001
2021-04-30 14:20:00+02:00,17.066666666666666,12.733333333333333,11.666667
2021-04-30 14:25:00+02:00,16.795833333333334,12.291666666666666,11.433333
2021-04-30 14:30:00+02:00,16.525,11.85,11.200001
2021-04-30 14:35:00+02:00,16.254166666666666,11.408333333333333,10.966667
2021-04-30 14:40:00+02:00,15.983333333333333,10.966666666666667,10.733334
2021-04-30 14:45:00+02:00,15.7125,10.524999999999999,10.5
2021-04-30 14:50:00+02:00,15.441666666666666,10.083333333333332,10.266666
2021-04-30 14:55:00+02:00,15.170833333333334,9.641666666666666,10.033334
2021-04-30 15:00:00+02:00,14.9,9.2,9.8
2021-04-30 15:05:00+02:00,14.508333333333333,8.966666666666667,9.716667
2021-04-30 15:10:00+02:00,14.116666666666667,8.733333333333333,9.633333
2021-04-30 15:15:00+02:00,13.725,8.5,9.55
2021-04-30 15:20:00+02:00,13.333333333333334,8.266666666666666,9.466667
2021-04-30 15:25:00+02:00,12.941666666666666,8.033333333333333,9.383333
2021-04-30 15:30:00+02:00,12.55,7.8,9.3
2021-04-30 15:35:00+02:00,12.158333333333333,7.566666666666666,9.216667
2021-04-30 15:40:00+02:00,11.766666666666666,7.333333333333333,9.133333
2021-04-30 15:45:00+02:00,11.375,7.1,9.05
2021-04-30 15:50:00+02:00,10.983333333333333,6.866666666666667,8.966667
2021-04-30 15:55:00+02:00,10.591666666666665,6.633333333333333,8.883333
2021-04-30 16:00:00+02:00,10.2,6.4,8.8
2021-04-30 16:05:00+02:00,9.95,6.283333333333333,8.733334
2021-04-30 16:10:00+02:00,9.7,6.166666666666667,8.666667
2021-04-30 16:15:00+02:00,9.45,6.050000000000001,8.6
2021-04-30 16:20:00+02:00,9.2,5.933333333333334,8.533334
2021-04-30 16:25:00+02:00,8.95,5.816666666666666,8.466667
2021-04-30 16:30:00+02:00,8.7,5.7,8.4
2021-04-30 16:35:00+02:00,8.45,5.583333333333334,8.333333
2021-04-30 16:40:00+02:00,8.2,5.466666666666667,8.266666
2021-04-30 16:45:00+02:00,7.95,5.35,8.2
2021-04-30 16:50:00+02:00,7.7,5.233333333333333,8.133333
2021-04-30 16:55:00+02:00,7.45,5.116666666666667,8.066667
2021-04-30 17:00:00+02:00,7.2,5.0,8.0
2021-04-30 17:05:00+02:00,7.116666666666667,5.0,7.9583335
2021-04-30 17:10:00+02:00,7.033333333333333,5.0,7.9166665
2021-04-30 17:15:00+02:00,6.95,5.0,7.875
2021-04-30 17:20:00+02:00,6.866666666666667,5.0,7.8333335
2021-04-30 17:25:00+02:00,6.783333333333333,5.0,7.7916665
2021-04-30 17:30:00+02:00,6.7,5.0,7.75
2021-04-30 17:35:00+02:00,6.616666666666667,5.0,7.7083335
2021-04-30 17:40:00+02:00,6.533333333333333,5.0,7.6666665
2021-04-30 17:45:00+02:00,6.45,5.0,7.625
2021-04-30 17:50:00+02:00,6.366666666666667,5.0,7.5833335
2021-04-30 17:55:00+02:00,6.283333333333333,5.0,7.5416665
2021-04-30 18:00:00+02:00,6.2,5.0,7.5
2021-04-30 18:05:00+02:00,6.258333333333334,5.075,7.491667
2021-04-30 18:10:00+02:00,6.316666666666666,5.15,7.4833336
2021-04-30 18:15:00+02:00,6.375,5.225,7.475
2021-04-30 18:20:00+02:00,6.433333333333334,5.3,7.4666667
2021-04-30 18:25:00+02:00,6.491666666666667,5.375,7.4583335
2021-04-30 18:30:00+02:00,6.550000000000001,5.45,7.45
